mol_i, mol_j, whole_dissimilarity
64, 16, 0.0031048634441617207
64, 17, 0.003102715148898705
64, 18, 0.0030972819176586786
64, 19, 0.0030792587587367137
64, 20, 0.0030628137658454957
64, 21, 0.003046304395997179
64, 22, 0.0028619645131261473
64, 23, 0.0028189456271399127
64, 24, 0.002768410216198003
64, 25, 0.0027544030336495995
64, 26, 0.0027313237233108634
64, 27, 0.0027242518647438985
64, 28, 0.0027179452793881786
64, 29, 0.0027121135394654328
64, 30, 0.002704309006494432
64, 31, 0.0028448717425308967
64, 32, 0.0027303571566138496
64, 33, 0.0031014732638805498
64, 34, 0.0032067331847196456
64, 35, 0.003335131339328501
64, 36, 0.0030943509384425694
64, 37, 0.003023207089680957
64, 38, 0.003016703482293548
64, 39, 0.0029960365711928505
64, 40, 0.002981602607243339
64, 41, 0.0029515216523028354
64, 42, 0.002954633695921194
64, 43, 0.00314657647348604
64, 44, 0.0024617626287324335
64, 45, 0.002396489655284273
64, 46, 0.0023428642709575342
64, 47, 0.0023321501733264416
64, 48, 0.0023272786684256364
64, 49, 0.0023237602267316415
64, 50, 0.002320581222844842
64, 51, 0.002328011622992454
64, 52, 0.0023505295792911607
64, 53, 0.002382782309782727
64, 54, 0.0024913620685687032
64, 55, 0.0016249361865944278
64, 56, 0.0013817238685193134
64, 57, 0.001384792314969352
64, 58, 0.0013127075862863213
64, 59, 0.001286806820286479
64, 60, 0.0012862530162153218
64, 61, 0.001283929584721677
64, 62, 0.0011934471755455922
64, 63, 0.0008167320074105033
64, 64, 0.0
64, 65, 0.013298662227509972
64, 66, 0.0026444361645884262
64, 67, 0.002593475725546024
64, 68, 0.002533679274658529
64, 69, 0.002529305452650621
64, 70, 0.0025175635533506435
64, 71, 0.0024970272812000482
64, 72, 0.002482603120782856
64, 73, 0.0024846730605769807
64, 74, 0.0024986664596711172
64, 75, 0.0024580679328974897
64, 76, 0.0025361613111478665
64, 77, 0.002115843520287486
64, 78, 0.0020608511758039016
64, 79, 0.0020238971260954086
64, 80, 0.0019994719045398623
64, 81, 0.001982027043479384
64, 82, 0.0019683132447401164
64, 83, 0.0019583673461598394
64, 84, 0.0019566622674737078
64, 85, 0.0019947646104562233
64, 86, 0.001995441978973833
64, 87, 0.0021040270157264285
64, 88, 0.004206323983136806
64, 89, 0.004140008397578776
64, 90, 0.004070147316347916
64, 91, 0.004039424294574934
64, 92, 0.004036135294341658
64, 93, 0.0040159987225826255
64, 94, 0.004009999286051391
64, 95, 0.0040097508558493145
64, 96, 0.004012348558494749
64, 97, 0.00397577670379734
64, 98, 0.004274411647992138
64, 99, 0.0036580392183760413
64, 100, 0.0036002274284431257
64, 101, 0.0035560360934276947
64, 102, 0.0035346489188853303
64, 103, 0.0035165165196291426
64, 104, 0.0034964749269229545
64, 105, 0.003481146279774361
64, 106, 0.0034732847196456973
64, 107, 0.003461724180157
64, 108, 0.003460517972303734
64, 109, 0.0038650495243629512
65, 0, 0.02104479784793656
65, 1, 0.0211891617283545
65, 2, 0.021051075493402127
65, 3, 0.021107987567014597
65, 4, 0.02098302265410934
65, 5, 0.02089992443534927
65, 6, 0.02087817121515667
65, 7, 0.02087515126483619
65, 8, 0.020878957674385745
65, 9, 0.020887114129672257
65, 10, 0.02185337562698053
65, 11, 0.020212738624527993
65, 12, 0.020098281623983527
65, 13, 0.020113064386460766
65, 14, 0.02006635378402588
65, 15, 0.020044533775689266
65, 16, 0.02004026012385618
65, 17, 0.02003869293808136
65, 18, 0.020037215958827015
65, 19, 0.020005005938935727
65, 20, 0.019999295712805898
65, 21, 0.01998167306105403
65, 22, 0.01999105903999776
65, 23, 0.019952787852887344
65, 24, 0.019880828775545645
65, 25, 0.019874471870134247
65, 26, 0.01984969278374782
65, 27, 0.019843107917563607
65, 28, 0.019844744502191203
65, 29, 0.019874153153838225
65, 30, 0.019876228945142516
65, 31, 0.020070564984458472
65, 32, 0.01992715408696666
65, 33, 0.020035379396309505
65, 34, 0.020158510639296523
65, 35, 0.020294781493754632
65, 36, 0.020053252293023127
65, 37, 0.01998203263735132
65, 38, 0.019989653990354572
65, 39, 0.0199731247715087
65, 40, 0.01995393985227001
65, 41, 0.019906230374406864
65, 42, 0.019913620181470804
65, 43, 0.020135570587714202
65, 44, 0.019367992890771846
65, 45, 0.019264960321932922
65, 46, 0.01916904838871336
65, 47, 0.019159924514026594
65, 48, 0.019164191904790462
65, 49, 0.019158216464327804
65, 50, 0.019151442761790594
65, 51, 0.019181716394457093
65, 52, 0.01926006715320916
65, 53, 0.019345771584596494
65, 54, 0.0195384731759487
65, 55, 0.018187821660517356
65, 56, 0.01833485151876557
65, 57, 0.018413658344226147
65, 58, 0.01828967171132667
65, 59, 0.018253980791774316
65, 60, 0.018265162190106432
65, 61, 0.018254173413798203
65, 62, 0.018041643259483875
65, 63, 0.01709626780080553
65, 64, 0.013298662227509972
65, 65, 0.0
65, 66, 0.019432019078111984
65, 67, 0.019359121869923723
65, 68, 0.0192704975963105
65, 69, 0.01927071439721406
65, 70, 0.01927440539835079
65, 71, 0.019239142907847673
65, 72, 0.01920627503205108
65, 73, 0.019205125207390705
65, 74, 0.01923579372064055
65, 75, 0.01907007618608314
65, 76, 0.018806914350030457
65, 77, 0.018932393571062578
65, 78, 0.018850014868641685
65, 79, 0.018798401205148307
65, 80, 0.018780548774116612
65, 81, 0.01877199773919569
65, 82, 0.018764553752393498
65, 83, 0.018756718073393963
65, 84, 0.018751311032422557
65, 85, 0.018769981353772613
65, 86, 0.01880556499111452
65, 87, 0.01881223473683824
65, 88, 0.02097941465347708
65, 89, 0.020910113482191184
65, 90, 0.020789244640599724
65, 91, 0.02073033118122658
65, 92, 0.020755121191239234
65, 93, 0.020722357495696064
65, 94, 0.020712707156725574
65, 95, 0.02071382589307591
65, 96, 0.0207086650126872
65, 97, 0.02057565287781249
65, 98, 0.020810392397436428
65, 99, 0.020379061053329206
65, 100, 0.0202881121386278
65, 101, 0.020209262990534382
65, 102, 0.020186607448290483
65, 103, 0.02017962862241518
65, 104, 0.02015944472102893
65, 105, 0.020135261295310403
65, 106, 0.020111617386085245
65, 107, 0.020031368139235894
65, 108, 0.020009523779627503
65, 109, 0.019727654941650408
66, 0, 0.003044696240471878
66, 1, 0.0031475393557272024
66, 2, 0.003152866634612339
66, 3, 0.0032168549773308186
66, 4, 0.0031493373685498316
66, 5, 0.0031196040666917613
66, 6, 0.003132090698314993
66, 7, 0.0031360730642416845
66, 8, 0.003131659512911278
66, 9, 0.0031460539477927707
66, 10, 0.003792299436856439
66, 11, 0.0026936173738085767
66, 12, 0.002722293778283591
66, 13, 0.002739766052137549
66, 14, 0.0027573845140423936
66, 15, 0.002776733046388369
66, 16, 0.00278271315938583
66, 17, 0.0027830882792763134
66, 18, 0.0027773193218261216
66, 19, 0.0027773587166015634
66, 20, 0.0027666740968212977
66, 21, 0.0027872206130808985
66, 22, 0.001799849180819657
66, 23, 0.00180770943944486
66, 24, 0.0018619464103840633
66, 25, 0.0018679124532255953
66, 26, 0.0018770289636607096
66, 27, 0.0018865829438291515
66, 28, 0.001890987141935474
66, 29, 0.001908598665822936
66, 30, 0.0019236516485928723
66, 31, 0.002080264790577324
66, 32, 0.0019458889250030253
66, 33, 0.0025272440433692367
66, 34, 0.0025767896970628756
66, 35, 0.0027710886236418375
66, 36, 0.0026199430516721245
66, 37, 0.002592632044677856
66, 38, 0.0025915791486817996
66, 39, 0.0025959877318711966
66, 40, 0.00259764599271628
66, 41, 0.002606080686091916
66, 42, 0.0026561996839863378
66, 43, 0.0028487999015883725
66, 44, 0.0015945553434576487
66, 45, 0.0016011737001243587
66, 46, 0.0016282139357575165
66, 47, 0.0016474403754542788
66, 48, 0.0016722949436611678
66, 49, 0.0017023352229499356
66, 50, 0.0017227729657035562
66, 51, 0.0017323608417695313
66, 52, 0.001743058074735293
66, 53, 0.0017684136662932115
66, 54, 0.0018960162366358224
66, 55, 0.0015728086865646196
66, 56, 0.001393536732365086
66, 57, 0.0012807818323127274
66, 58, 0.0013549820505246446
66, 59, 0.0013977814348304918
66, 60, 0.0014042050828106944
66, 61, 0.0014051759159966482
66, 62, 0.0014150531718164494
66, 63, 0.0014737262552294572
66, 64, 0.0026444361645884262
66, 65, 0.019432019078111984
66, 66, 1.1102230246251565e-16
66, 67, 1.1442864247590556e-05
66, 68, 5.8669036934744234e-05
66, 69, 8.177602873926659e-05
66, 70, 0.00010223653279661793
66, 71, 0.00012055442714609121
66, 72, 0.00013445098898545726
66, 73, 0.00014363638000625123
66, 74, 0.00016076932854802717
66, 75, 0.0001942921632449579
66, 76, 0.00046593336002798136
66, 77, 0.000601177485249127
66, 78, 0.0006148757943359451
66, 79, 0.000643168630314217
66, 80, 0.0006696304073446901
66, 81, 0.0006957806173590875
66, 82, 0.0007163354405170796
66, 83, 0.0007333502800455083
66, 84, 0.0007655658130215626
66, 85, 0.0008171025112093666
66, 86, 0.0008464799138416801
66, 87, 0.0010061057227039871
66, 88, 0.003029747873449451
66, 89, 0.0030451774451555336
66, 90, 0.003041442633835545
66, 91, 0.0030761377239045817
66, 92, 0.0030907495532805918
66, 93, 0.003105274068363695
66, 94, 0.003117255915653705
66, 95, 0.0031261113278434616
66, 96, 0.00314609048827752
66, 97, 0.003205748878552628
66, 98, 0.003615747475249509
66, 99, 0.0024681602848423134
66, 100, 0.0024814930634503574
66, 101, 0.0025167068991461816
66, 102, 0.002542704389381756
66, 103, 0.002563489091910176
66, 104, 0.00258061358280548
66, 105, 0.0025963580378650652
66, 106, 0.0026180648342730706
66, 107, 0.002649524658987379
66, 108, 0.002656418340460931
66, 109, 0.0033401999696882623
67, 0, 0.0030618211367601234
67, 1, 0.003179305383888442
67, 2, 0.003154222667056228
67, 3, 0.0032191283286009398
67, 4, 0.003131621275830665
67, 5, 0.0030850282586575295
67, 6, 0.003090170612051857
67, 7, 0.0030923147153857355
67, 8, 0.0030874758723601348
67, 9, 0.0030985293263025016
67, 10, 0.003738379866707997
67, 11, 0.0027061990093503185
67, 12, 0.0027022979799821156
67, 13, 0.002720107410986272
67, 14, 0.00272193102257845
67, 15, 0.0027354036678081117
67, 16, 0.002740808698076802
67, 17, 0.002741265152625627
67, 18, 0.0027350519309156107
67, 19, 0.0027333221039921307
67, 20, 0.002717822433659811
67, 21, 0.0027374318651869345
67, 22, 0.0018173147589632954
67, 23, 0.0018015397666325539
67, 24, 0.001838848606234289
67, 25, 0.001842905526305505
67, 26, 0.0018417332316634782
67, 27, 0.0018477092164866926
67, 28, 0.0018507222882322427
67, 29, 0.0018650572946415922
67, 30, 0.0018794934758131765
67, 31, 0.0020333114985101597
67, 32, 0.0019013485937598995
67, 33, 0.002543470961556271
67, 34, 0.002604452517187106
67, 35, 0.0027864880550040327
67, 36, 0.002604828519736868
67, 37, 0.002565264464382988
67, 38, 0.002561381196019674
67, 39, 0.002558291094902132
67, 40, 0.002556679142684204
67, 41, 0.002563332874434443
67, 42, 0.0026103061839785058
67, 43, 0.002804132448538943
67, 44, 0.0016124156900299003
67, 45, 0.0015965203410257534
67, 46, 0.0015996240666510397
67, 47, 0.0016136828419440752
67, 48, 0.0016340130337544334
67, 49, 0.0016605225025196901
67, 50, 0.001679075408828723
67, 51, 0.001688364357435912
67, 52, 0.0016990796355850213
67, 53, 0.0017236890325020848
67, 54, 0.0018478983465891607
67, 55, 0.0015938908784782768
67, 56, 0.0013950847857632231
67, 57, 0.0012765957829833363
67, 58, 0.0013154775902198823
67, 59, 0.0013515415466712755
67, 60, 0.0013565728228566165
67, 61, 0.0013577204280047495
67, 62, 0.001367288584656956
67, 63, 0.0014248396629692461
67, 64, 0.002593475725546024
67, 65, 0.019359121869923723
67, 66, 1.1442864247590556e-05
67, 67, 0.0
67, 68, 2.2249592355194636e-05
67, 69, 4.207539604672572e-05
67, 70, 5.9130513249683325e-05
67, 71, 7.513667722003348e-05
67, 72, 8.865158919790783e-05
67, 73, 9.897804441150182e-05
67, 74, 0.00011833854382037323
67, 75, 0.00015069833231928786
67, 76, 0.00041372500730485484
67, 77, 0.0006163076003522505
67, 78, 0.0006059024242827116
67, 79, 0.0006163873948018539
67, 80, 0.0006343488482803972
67, 81, 0.0006550072877131718
67, 82, 0.0006729263403187913
67, 83, 0.0006893650345417557
67, 84, 0.0007231109686975934
67, 85, 0.0007786424305199491
67, 86, 0.0008061070769496137
67, 87, 0.0009628044487863807
67, 88, 0.003038814214780361
67, 89, 0.0030287072453915043
67, 90, 0.003009291625015287
67, 91, 0.003035793475766102
67, 92, 0.0030483396728141487
67, 93, 0.003060208280769916
67, 94, 0.0030714023669681234
67, 95, 0.0030805551135681952
67, 96, 0.0031022316504013547
67, 97, 0.003157881027996967
67, 98, 0.003564845791460991
67, 99, 0.002483789311235718
67, 100, 0.0024714495590710817
67, 101, 0.0024873764558197564
67, 102, 0.00250610286961761
67, 103, 0.002521885711181282
67, 104, 0.0025361935236603017
67, 105, 0.0025510540745171673
67, 106, 0.0025737345936299727
67, 107, 0.0026083616837199175
67, 108, 0.002617069650730608
67, 109, 0.003290514931765909
68, 0, 0.003098319267573979
68, 1, 0.003230805735762954
68, 2, 0.003153797764305244
68, 3, 0.0032176810949563484
68, 4, 0.003109269928745717
68, 5, 0.0030429710776559427
68, 6, 0.00303858109730204
68, 7, 0.0030377563423182874
68, 8, 0.003032663314877726
68, 9, 0.003039123767169194
68, 10, 0.0036682405528621898
68, 11, 0.002738178159307436
68, 12, 0.002693375650823948
68, 13, 0.0027046619594530696
68, 14, 0.0026851588844054586
68, 15, 0.002689071140231092
68, 16, 0.002693070336653669
68, 17, 0.002693473074167674
68, 18, 0.0026862788399284465
68, 19, 0.0026791634225485916
68, 20, 0.0026560334046099587
68, 21, 0.0026737594118064756
68, 22, 0.001861270165151474
68, 23, 0.0018243504063241156
68, 24, 0.0018228854892284874
68, 25, 0.001822851678538684
68, 26, 0.0018102603280234497
68, 27, 0.0018108773632731223
68, 28, 0.0018114852900207312
68, 29, 0.0018206956707070843
68, 30, 0.001832762210524086
68, 31, 0.001981882657111411
68, 32, 0.001853421667990407
68, 33, 0.0025838032889252682
68, 34, 0.0026591955611318108
68, 35, 0.0028017988575188557
68, 36, 0.002591678799045316
68, 37, 0.002538630774849948
68, 38, 0.0025307434192659573
68, 39, 0.002519617172072386
68, 40, 0.0025135550708194065
68, 41, 0.0025149469048681983
68, 42, 0.002557779530587445
68, 43, 0.0027518104985265746
68, 44, 0.0016561296840732487
68, 45, 0.0016107976358943343
68, 46, 0.00158511570244535
68, 47, 0.0015899385838397118
68, 48, 0.0016014178436312143
68, 49, 0.001620086373889107
68, 50, 0.0016339459912160237
68, 51, 0.0016416279853472826
68, 52, 0.0016516569421661798
68, 53, 0.0016747247052930625
68, 54, 0.0017927491521532168
68, 55, 0.0016349970206904763
68, 56, 0.0013893474693731367
68, 57, 0.0013007358184649043
68, 58, 0.0012815437855953071
68, 59, 0.0012998635707205386
68, 60, 0.0013023015955928585
68, 61, 0.0013037171604792785
68, 62, 0.0013118712940702881
68, 63, 0.0013666262983131894
68, 64, 0.002533679274658529
68, 65, 0.0192704975963105
68, 66, 5.8669036934744234e-05
68, 67, 2.2249592355194636e-05
68, 68, 0.0
68, 69, 9.02937618019184e-06
68, 70, 1.8339978951953384e-05
68, 71, 2.8851272591667865e-05
68, 72, 4.035550786440911e-05
68, 73, 5.145308423259998e-05
68, 74, 7.332281475935787e-05
68, 75, 0.00010261699000768676
68, 76, 0.00034922861480013445
68, 77, 0.0006623750788852245
68, 78, 0.0006230446089406927
68, 79, 0.0006082417325031786
68, 80, 0.0006097166443738145
68, 81, 0.0006187413628618854
68, 82, 0.0006305679779948781
68, 83, 0.0006450154054252755
68, 84, 0.0006806144396235281
68, 85, 0.0007443935245095012
68, 86, 0.000767111313150548
68, 87, 0.0009082582627202296
68, 88, 0.0030870990830272893
68, 89, 0.0030483461625252506
68, 90, 0.0029961171206431825
68, 91, 0.0030002121282759475
68, 92, 0.003007127613005367
68, 93, 0.0030135403670504823
68, 94, 0.0030223971410382466
68, 95, 0.0030309602449912765
68, 96, 0.00305479138548137
68, 97, 0.0031076082683323403
68, 98, 0.0035080685829301794
68, 99, 0.002530995501231259
68, 100, 0.0024906886856812527
68, 101, 0.0024747611976060346
68, 102, 0.0024770653683642285
68, 103, 0.0024822965334769798
68, 104, 0.0024904797485728603
68, 105, 0.002502706759685891
68, 106, 0.0025253085492868976
68, 107, 0.0025646967688032207
68, 108, 0.002577004569301322
68, 109, 0.0032309481362461367
69, 0, 0.0031515472983276727
69, 1, 0.0032812125993638697
69, 2, 0.003186026024462718
69, 3, 0.0032457014501281467
69, 4, 0.0031338910925567953
69, 5, 0.0030649580012772626
69, 6, 0.0030591643832190707
69, 7, 0.0030571264980725488
69, 8, 0.0030523925169446686
69, 9, 0.003056606084699376
69, 10, 0.0036829472321194823
69, 11, 0.0027863679595131474
69, 12, 0.0027318536546008243
69, 13, 0.0027356622802110486
69, 14, 0.0027090457404496116
69, 15, 0.0027103738012895784
69, 16, 0.0027138319120217913
69, 17, 0.002714038090164128
69, 18, 0.0027045710194310013
69, 19, 0.0026875432504532837
69, 20, 0.0026634436349309842
69, 21, 0.0026830669757984538
69, 22, 0.0018982566853258387
69, 23, 0.0018551987487275268
69, 24, 0.0018358899633440506
69, 25, 0.00183331377721907
69, 26, 0.001819704875478445
69, 27, 0.0018194021892171675
69, 28, 0.0018194070676618157
69, 29, 0.001826972272542804
69, 30, 0.0018372373797478359
69, 31, 0.001984981377197048
69, 32, 0.0018567419012845976
69, 33, 0.0026375888950227466
69, 34, 0.0027105294178190187
69, 35, 0.0028275362239051915
69, 36, 0.0026176982933548976
69, 37, 0.002564701993813756
69, 38, 0.002555218727994246
69, 39, 0.00254259745687635
69, 40, 0.0025357841750790477
69, 41, 0.002531809898690729
69, 42, 0.002572762224497094
69, 43, 0.0027658802493688572
69, 44, 0.0016889559904595952
69, 45, 0.0016373561121072466
69, 46, 0.0016053883315062523
69, 47, 0.0016055084599051472
69, 48, 0.001612394852990473
69, 49, 0.0016263462512833282
69, 50, 0.0016375267275867689
69, 51, 0.001644118883300294
69, 52, 0.0016537663772314692
69, 53, 0.001675731300736616
69, 54, 0.0017894797177102628
69, 55, 0.0016663540551717926
69, 56, 0.0013784817808981664
69, 57, 0.0013274562305439774
69, 58, 0.0012929298516709542
69, 59, 0.0012944035090395323
69, 60, 0.0012956935386226887
69, 61, 0.0012971242826748108
69, 62, 0.0013038967909496657
69, 63, 0.001358472181623438
69, 64, 0.002529305452650621
69, 65, 0.01927071439721406
69, 66, 8.177602873926659e-05
69, 67, 4.207539604672572e-05
69, 68, 9.02937618019184e-06
69, 69, 0.0
69, 70, 3.787686477241259e-06
69, 71, 1.2565753965021464e-05
69, 72, 2.4254912477705837e-05
69, 73, 3.6890068597750236e-05
69, 74, 6.194774567913619e-05
69, 75, 8.905949619864018e-05
69, 76, 0.000331159882757448
69, 77, 0.0006790859259087068
69, 78, 0.0006339606287106836
69, 79, 0.0006113219319485719
69, 80, 0.0006033376288047121
69, 81, 0.0006054114168465574
69, 82, 0.0006140084631690579
69, 83, 0.0006281451221630263
69, 84, 0.0006663398195775327
69, 85, 0.000734729149201585
69, 86, 0.0007574418821709727
69, 87, 0.0008924164667445389
69, 88, 0.0031162347380960798
69, 89, 0.0030753667511332905
69, 90, 0.0030085817496788847
69, 91, 0.0029944844811479188
69, 92, 0.002996082924565324
69, 93, 0.003001198564355434
69, 94, 0.0030097752434815606
69, 95, 0.003018886940478027
69, 96, 0.003044525743335913
69, 97, 0.0030956371251851245
69, 98, 0.003486498279747008
69, 99, 0.002556001800122165
69, 100, 0.002511440412830468
69, 101, 0.0024868819379586515
69, 102, 0.0024764844693707655
69, 103, 0.002474822647616115
69, 104, 0.002480272041587739
69, 105, 0.002492360679111183
69, 106, 0.00251651405592912
69, 107, 0.002560088094221591
69, 108, 0.0025737646220861388
69, 109, 0.00322068449865609
70, 0, 0.003175872329769236
70, 1, 0.0033105017479428955
70, 2, 0.0032059905475324557
70, 3, 0.0032650478083238177
70, 4, 0.0031456256137954997
70, 5, 0.003068699802435071
70, 6, 0.0030586497464638596
70, 7, 0.003054900426694762
70, 8, 0.0030498545520678544
70, 9, 0.0030514245812680585
70, 10, 0.0036765431066376753
70, 11, 0.0028016781260308266
70, 12, 0.0027397025126598695
70, 13, 0.0027403751872154825
70, 14, 0.0027062203522417727
70, 15, 0.0027038314279579367
70, 16, 0.002706198645588853
70, 17, 0.0027060260049506235
70, 18, 0.002696914257114269
70, 19, 0.0026797045732442903
70, 20, 0.002654365538028669
70, 21, 0.0026707535804639804
70, 22, 0.0019152213472695134
70, 23, 0.0018657843813129071
70, 24, 0.001839559609964514
70, 25, 0.0018344028059597006
70, 26, 0.0018165652831354517
70, 27, 0.0018138606644899635
70, 28, 0.0018127216369230315
70, 29, 0.001818537039506185
70, 30, 0.0018264612401689417
70, 31, 0.0019722579846819244
70, 32, 0.0018452465963977316
70, 33, 0.0026596277466434115
70, 34, 0.0027359808977597266
70, 35, 0.002846113537354533
70, 36, 0.002627503044657087
70, 37, 0.0025684875212360625
70, 38, 0.002556381239032568
70, 39, 0.002540637157441128
70, 40, 0.0025319822689315874
70, 41, 0.00252445173432736
70, 42, 0.0025630065403373647
70, 43, 0.0027557129881983222
70, 44, 0.0017068999572028565
70, 45, 0.0016518762511984475
70, 46, 0.0016143124700089828
70, 47, 0.0016105925237068774
70, 48, 0.0016136521354518374
70, 49, 0.0016234652757255441
70, 50, 0.001631427422863263
70, 51, 0.0016360784355932134
70, 52, 0.0016445999985047477
70, 53, 0.0016658715211491648
70, 54, 0.0017772897511237895
70, 55, 0.001694643142985397
70, 56, 0.0013854771170750402
70, 57, 0.0013458142031291809
70, 58, 0.0013015673023799579
70, 59, 0.001292404488244081
70, 60, 0.0012917188433465565
70, 61, 0.0012933946707174293
70, 62, 0.0012968797388467346
70, 63, 0.0013480967524290843
70, 64, 0.0025175635533506435
70, 65, 0.01927440539835079
70, 66, 0.00010223653279661793
70, 67, 5.9130513249683325e-05
70, 68, 1.8339978951953384e-05
70, 69, 3.787686477241259e-06
70, 70, 0.0
70, 71, 3.1740677882696744e-06
70, 72, 1.1457634854217247e-05
70, 73, 2.343756667144703e-05
70, 74, 4.882314615939354e-05
70, 75, 7.629496079464282e-05
70, 76, 0.00031655196673363584
70, 77, 0.0006966618865461571
70, 78, 0.0006479946956594596
70, 79, 0.0006201262268141772
70, 80, 0.0006056129816359723
70, 81, 0.0006011072076492763
70, 82, 0.0006042083237642881
70, 83, 0.0006141521286090468
70, 84, 0.0006478127527868027
70, 85, 0.0007150313879042969
70, 86, 0.00073564479292898
70, 87, 0.0008681591603783012
70, 88, 0.0031327544124147844
70, 89, 0.003082973040668513
70, 90, 0.003013450378712368
70, 91, 0.0029956833807651684
70, 92, 0.0029904377709627505
70, 93, 0.002990485424789524
70, 94, 0.0029965035683249264
70, 95, 0.0030042617248200454
70, 96, 0.0030294069418403957
70, 97, 0.003079936438119213
70, 98, 0.0034666891742747286
70, 99, 0.0025721014110355878
70, 100, 0.002524145731010452
70, 101, 0.0024946658511830755
70, 102, 0.0024781327305739564
70, 103, 0.0024696020814282127
70, 104, 0.0024692970951490922
70, 105, 0.002477196991915509
70, 106, 0.0024980451021683336
70, 107, 0.002541022624865885
70, 108, 0.0025549727686607904
70, 109, 0.003203803386797044
71, 0, 0.0031812538641547983
71, 1, 0.0033199574130378107
71, 2, 0.003209877991105725
71, 3, 0.0032686441742735273
71, 4, 0.0031436110883565904
71, 5, 0.003060168437174826
71, 6, 0.0030462807034785655
71, 7, 0.003040921078388159
71, 8, 0.0030354961102918576
71, 9, 0.003035438344236585
71, 10, 0.003662670172513982
71, 11, 0.0027968441359998986
71, 12, 0.0027292569007335565
71, 13, 0.0027283429344606702
71, 14, 0.0026880803884054005
71, 15, 0.0026818177615215433
71, 16, 0.0026828613642921884
71, 17, 0.0026822371908266085
71, 18, 0.002673564576636589
71, 19, 0.0026571319686446992
71, 20, 0.0026323722301179187
71, 21, 0.0026456409684391113
71, 22, 0.0019210131714108014
71, 23, 0.0018677540168935414
71, 24, 0.0018368470386015412
71, 25, 0.0018298530393444645
71, 26, 0.0018084622063400113
71, 27, 0.0018035097097807151
71, 28, 0.0018014667978767385
71, 29, 0.0018063415607314504
71, 30, 0.0018111541664935782
71, 31, 0.0019565530379939133
71, 32, 0.0018298277483543846
71, 33, 0.0026614820536638994
71, 34, 0.0027409505897185715
71, 35, 0.0028482803444750404
71, 36, 0.002622991113914286
71, 37, 0.002558394807871678
71, 38, 0.00254442450859671
71, 39, 0.0025262730982844595
71, 40, 0.0025158587073210725
71, 41, 0.002504512790633906
71, 42, 0.0025410235991979446
71, 43, 0.0027325152567971855
71, 44, 0.0017154566127639548
71, 45, 0.0016581458202028498
71, 46, 0.0016161742188524064
71, 47, 0.001609824947309768
71, 48, 0.0016102077308817186
71, 49, 0.0016166848235870113
71, 50, 0.001621605917991653
71, 51, 0.0016241608333515956
71, 52, 0.0016313998495989246
71, 53, 0.00165246420124876
71, 54, 0.0017643729348550963
71, 55, 0.0017145008198348188
71, 56, 0.0013910792316566
71, 57, 0.0013582293378966437
71, 58, 0.0013074408408244587
71, 59, 0.001290969556197119
71, 60, 0.0012881728700747663
71, 61, 0.0012902038975827201
71, 62, 0.0012904795344846898
71, 63, 0.0013374385016208246
71, 64, 0.0024970272812000482
71, 65, 0.019239142907847673
71, 66, 0.00012055442714609121
71, 67, 7.513667722003348e-05
71, 68, 2.8851272591667865e-05
71, 69, 1.2565753965021464e-05
71, 70, 3.1740677882696744e-06
71, 71, 0.0
71, 72, 2.9559543529567023e-06
71, 73, 1.2370284293239386e-05
71, 74, 3.546647641028411e-05
71, 75, 6.210131243966632e-05
71, 76, 0.00030392688079083907
71, 77, 0.0007139535642891603
71, 78, 0.0006629653545999759
71, 79, 0.0006316967336450485
71, 80, 0.0006130834540089003
71, 81, 0.0006036361993915218
71, 82, 0.0006015634113324397
71, 83, 0.0006066485257184562
71, 84, 0.0006338127003390204
71, 85, 0.0006978454681412227
71, 86, 0.0007172342167059975
71, 87, 0.0008494839162922485
71, 88, 0.0031464509752283654
71, 89, 0.003090127896602124
71, 90, 0.0030203135794842906
71, 91, 0.0030008671218092475
71, 92, 0.002990610464641552
71, 93, 0.0029847268377158898
71, 94, 0.0029869701998388454
71, 95, 0.0029922633011484345
71, 96, 0.0030145606970427563
71, 97, 0.003067631599770193
71, 98, 0.003454124309012041
71, 99, 0.0025852962323643647
71, 100, 0.002535136353352563
71, 101, 0.00250248105323736
71, 102, 0.0024825512294456287
71, 103, 0.0024688797478328306
71, 104, 0.002462905240466995
71, 105, 0.0024655791736870603
71, 106, 0.0024810423333125886
71, 107, 0.0025201098790211818
71, 108, 0.0025337614979777934
71, 109, 0.0031918507550049435
72, 0, 0.003180886150640605
72, 1, 0.003322387236475266
72, 2, 0.0032101195921863113
72, 3, 0.0032688363683424093
72, 4, 0.0031400605274742865
72, 5, 0.003051838962888076
72, 6, 0.0030349563843606875
72, 7, 0.0030282545847385434
72, 8, 0.0030224884603676783
72, 9, 0.003021746047961682
72, 10, 0.003654173163456065
72, 11, 0.0027881694890428133
72, 12, 0.0027174108373961836
72, 13, 0.0027154631825480058
72, 14, 0.002670925406642044
72, 15, 0.0026613870244031057
72, 16, 0.002661100312615572
72, 17, 0.0026599827206077453
72, 18, 0.0026516065918438247
72, 19, 0.0026366869088393363
72, 20, 0.0026137723675591085
72, 21, 0.0026252524411847222
72, 22, 0.0019217189050624306
72, 23, 0.0018666902229519389
72, 24, 0.0018336158360185983
72, 25, 0.0018254056166283616
72, 26, 0.0018015290742210421
72, 27, 0.0017948212651632822
72, 28, 0.0017921849504713983
