mol_i, mol_j, min_mean_dissimilarity
53, 99, 0.0017327847525386141
53, 100, 0.0019718397558283773
53, 101, 0.0019258823622768809
53, 102, 0.001645612898255016
53, 103, 0.001435708551264326
53, 104, 0.001291520014599499
53, 105, 0.001192948763936651
53, 106, 0.0011219261568059477
53, 107, 0.001143237620675548
53, 108, 0.001228266273087811
53, 109, 0.0019628644099782488
54, 0, 0.0013216738663121958
54, 1, 0.0013292286214166022
54, 2, 0.0015061781194875223
54, 3, 0.001431710346061665
54, 4, 0.0015141139478070005
54, 5, 0.00175226120902145
54, 6, 0.002095115521749098
54, 7, 0.0021107478330128393
54, 8, 0.0016490631906013122
54, 9, 0.0009628861514166162
54, 10, 0.0017752827575090683
54, 11, 0.0006889602055064962
54, 12, 0.0010760744412695673
54, 13, 0.0012154023245726214
54, 14, 0.0020309370064031094
54, 15, 0.0027965605358203772
54, 16, 0.002774955011035558
54, 17, 0.0026379403083887205
54, 18, 0.0020117010180910238
54, 19, 0.0012299999631641956
54, 20, 0.0004733227289173596
54, 21, 0.00033372716803305706
54, 22, 0.0009622901505485292
54, 23, 0.0012348775705879429
54, 24, 0.0011813198224931182
54, 25, 0.0011850608145067467
54, 26, 0.0015631927977742854
54, 27, 0.0017426416651924153
54, 28, 0.0010882219687965203
54, 29, 0.0006518798223951387
54, 30, 0.0005438680021759723
54, 31, 0.0008146516525781102
54, 32, 0.000515038791430621
54, 33, 0.0007539969919331774
54, 34, 0.0007618596410536778
54, 35, 0.0008287890785618129
54, 36, 0.0010150283232539165
54, 37, 0.001011232519395233
54, 38, 0.0010473953425060131
54, 39, 0.0014289688496017003
54, 40, 0.0018819409972994023
54, 41, 0.0013188884594270728
54, 42, 0.00040155720828322306
54, 43, 0.0009434100041003347
54, 44, 0.0006676035214182442
54, 45, 0.0009057107344414047
54, 46, 0.0010779642104824984
54, 47, 0.0008959244726982768
54, 48, 0.0006487184229197137
54, 49, 0.0004340653320855935
54, 50, 0.0002961371990168716
54, 51, 0.00022331595553532033
54, 52, 0.0001740135667577156
54, 53, 0.00012172577945322621
54, 54, 4.3479586315663827e-17
54, 55, 0.0012689870069697137
54, 56, 0.0009227883425639137
54, 57, 0.0013130582871469193
54, 58, 0.0012878421984067123
54, 59, 0.0009072263367914842
54, 60, 0.0008264628303045668
54, 61, 0.0008304648323004456
54, 62, 0.0007658604201599606
54, 63, 0.0007167272321953751
54, 64, 0.0012949827834696874
54, 65, 0.0071893174378253235
54, 66, 0.0011316227604765562
54, 67, 0.0013219139227993175
54, 68, 0.0012890272290160898
54, 69, 0.001113908064319174
54, 70, 0.0009390513784417559
54, 71, 0.0008105642954388548
54, 72, 0.0007213112486895589
54, 73, 0.0006859044373266539
54, 74, 0.0006704774372378967
54, 75, 0.0005646746521478339
54, 76, 0.0008259194955592074
54, 77, 0.0009963487095938325
54, 78, 0.0012424823619596153
54, 79, 0.001238815763045726
54, 80, 0.000981092688326465
54, 81, 0.0007421623676901748
54, 82, 0.0005929542997358972
54, 83, 0.0005025190291775406
54, 84, 0.00042891475159325396
54, 85, 0.0005584728647746552
54, 86, 0.0003856911533174979
54, 87, 0.0006565671040555648
54, 88, 0.0015440036302123417
54, 89, 0.0014053118662873886
54, 90, 0.00160625459754018
54, 91, 0.0015004047026428262
54, 92, 0.001361055445253198
54, 93, 0.0012352015187717135
54, 94, 0.0011521552986603492
54, 95, 0.001098926862085716
54, 96, 0.0010575950858087784
54, 97, 0.0009421211179430374
54, 98, 0.0010676641142144444
54, 99, 0.0017570074950957464
54, 100, 0.001997700677404911
54, 101, 0.0020580531403900136
54, 102, 0.0018591328600908845
54, 103, 0.0016361027863367838
54, 104, 0.0014841998268811593
54, 105, 0.0013859893843799753
54, 106, 0.0013032423506642834
54, 107, 0.0013224316579741103
54, 108, 0.0014460404981257624
54, 109, 0.0019195187929649973
55, 0, 0.0010017146329629415
55, 1, 0.0009794400684557997
55, 2, 0.0013172471394928568
55, 3, 0.0014440750666703237
55, 4, 0.0015876867008526594
55, 5, 0.001673090872430483
55, 6, 0.001961086944096158
55, 7, 0.0022558564624396015
55, 8, 0.0021992765522663976
55, 9, 0.0017612629937271043
55, 10, 0.0021277781698622908
55, 11, 0.0006790804191305909
55, 12, 0.0009815236978043351
55, 13, 0.0010351170186747184
55, 14, 0.0014465073517343104
55, 15, 0.0023580077118915185
55, 16, 0.002733758749220156
55, 17, 0.0027513976624259687
55, 18, 0.002468527658122494
55, 19, 0.0019744976659092886
55, 20, 0.001442256561322906
55, 21, 0.001217913233149081
55, 22, 0.00079641874490333
55, 23, 0.0009821699975416087
55, 24, 0.0013423365980193105
55, 25, 0.00137160602596413
55, 26, 0.0015043345736774484
55, 27, 0.0017659809777942914
55, 28, 0.0018374081751190623
55, 29, 0.0014517397333883703
55, 30, 0.0014649564112620066
55, 31, 0.00157388928448371
55, 32, 0.0014230603297068385
55, 33, 0.000503502884940682
55, 34, 0.0004944184852482788
55, 35, 0.0009278457677731095
55, 36, 0.00103053624861609
55, 37, 0.001015311007762322
55, 38, 0.0010791920872076405
55, 39, 0.001245796865015444
55, 40, 0.0017451304584729745
55, 41, 0.0018609707711080116
55, 42, 0.0012646940549244118
55, 43, 0.001613883041897759
55, 44, 0.00032798232773798426
55, 45, 0.0004288584829476975
55, 46, 0.0006876298886413153
55, 47, 0.0008716042662895015
55, 48, 0.0011545212056984187
55, 49, 0.0011560286253803381
55, 50, 0.0011632539869453863
55, 51, 0.0011746007181638006
55, 52, 0.00117522806320916
55, 53, 0.0011243921121863914
55, 54, 0.0010038297201099083
55, 55, 4.397744417424013e-17
55, 56, 0.0005634761518721588
55, 57, 0.00023617207809034082
55, 58, 0.0007510350497574566
55, 59, 0.0010143941841782255
55, 60, 0.0010162002389931622
55, 61, 0.0010209368132461827
55, 62, 0.0010150643600133045
55, 63, 0.0009661296046805346
55, 64, 0.00149975214245613
55, 65, 0.007027853447104206
55, 66, 0.0005714915109504146
55, 67, 0.0006956657984036192
55, 68, 0.001060885526526148
55, 69, 0.0013015824896879596
55, 70, 0.001395078334319209
55, 71, 0.0014358353626546135
55, 72, 0.0014852349248811753
55, 73, 0.001566733080144803
55, 74, 0.0016666521150322875
55, 75, 0.0015476214475674053
55, 76, 0.0015915208047716691
55, 77, 0.0006079722700660927
55, 78, 0.0007673312724667916
55, 79, 0.000976079940536448
55, 80, 0.001280739709977756
55, 81, 0.001365678246619405
55, 82, 0.0013751782479137914
55, 83, 0.001382859235796541
55, 84, 0.0014400027968731017
55, 85, 0.0016541677730823846
55, 86, 0.0014903769809019435
55, 87, 0.0014246264229138327
55, 88, 0.0010570289304343416
55, 89, 0.0014016691279653039
55, 90, 0.0014879215190886006
55, 91, 0.0017229756291355426
55, 92, 0.0018134732054832339
55, 93, 0.0018536294038941777
55, 94, 0.001889259295366757
55, 95, 0.001923310928573575
55, 96, 0.0020223527189291665
55, 97, 0.0017814158785796703
55, 98, 0.0017977750507350164
55, 99, 0.0012752776129795417
55, 100, 0.0014049888870502636
55, 101, 0.0016273858018019758
55, 102, 0.001884798126371792
55, 103, 0.0020747264637263857
55, 104, 0.002098519118560508
55, 105, 0.002137661457655717
55, 106, 0.00218861441224869
55, 107, 0.002345873149311098
55, 108, 0.002495784247663959
55, 109, 0.0023294890699513855
56, 0, 0.0010148519616768159
56, 1, 0.001023029582349958
56, 2, 0.0011910682477350753
56, 3, 0.0011366230596232556
56, 4, 0.0012423289844295464
56, 5, 0.0014917013294028659
56, 6, 0.0016932751398728491
56, 7, 0.0016842344903719635
56, 8, 0.0012360441377457035
56, 9, 0.0009320347665776448
56, 10, 0.002201914772466798
56, 11, 0.0006578579420573024
56, 12, 0.0009729401207770338
56, 13, 0.0010927378920355425
56, 14, 0.0016654742967527735
56, 15, 0.00236286580955751
56, 16, 0.002465347512478851
56, 17, 0.0023513718801544126
56, 18, 0.001679060424602463
56, 19, 0.0009980285427589161
56, 20, 0.00039819330493374636
56, 21, 0.0003631313333376984
56, 22, 0.0007620811855192197
56, 23, 0.0009563660495441618
56, 24, 0.000999181036650945
56, 25, 0.0010341786030355852
56, 26, 0.00122858902226009
56, 27, 0.0013354593283101688
56, 28, 0.0008082797237926897
56, 29, 0.0006272959716459047
56, 30, 0.0006400093483006192
56, 31, 0.0011253266852114439
56, 32, 0.0006806508437550968
56, 33, 0.0004798554318597107
56, 34, 0.0004857436528097401
56, 35, 0.000570770707231894
56, 36, 0.0006859597262435667
56, 37, 0.0007010576962071739
56, 38, 0.0007462068992870611
56, 39, 0.0010180000170460042
56, 40, 0.0013770702051725933
56, 41, 0.0009033469586982602
56, 42, 0.00041811163974891615
56, 43, 0.0007684285079854702
56, 44, 0.0002956156253348427
56, 45, 0.00039493332893561343
56, 46, 0.0007092966661474511
56, 47, 0.0005445053912725617
56, 48, 0.00039809852845405525
56, 49, 0.00031336340307034234
56, 50, 0.0003085423137007884
56, 51, 0.00033767179754066036
56, 52, 0.00039354676762067795
56, 53, 0.00047744256295528483
56, 54, 0.0007552572513443358
56, 55, 0.0003168309918846713
56, 56, 4.132220226183318e-17
56, 57, 0.0001722793732448079
56, 58, 0.00029686026960761973
56, 59, 8.614687063977738e-05
56, 60, 6.31959464211524e-05
56, 61, 6.461946628004208e-05
56, 62, 6.19385243373643e-05
56, 63, 0.00012438676399005366
56, 64, 0.0009591141208872772
56, 65, 0.006815147867111641
56, 66, 0.0005420142273024346
56, 67, 0.0006808940450202306
56, 68, 0.0007754832352585121
56, 69, 0.0006681592641073552
56, 70, 0.0005737183322174989
56, 71, 0.0005271521460198506
56, 72, 0.000522023091585914
56, 73, 0.0005550878190315375
56, 74, 0.0006312842700554995
56, 75, 0.0006976117336688071
56, 76, 0.0012209664270005137
56, 77, 0.0005810093691353142
56, 78, 0.0007327326227407214
56, 79, 0.0009430579038928949
56, 80, 0.000716825802817631
56, 81, 0.0005926453157387837
56, 82, 0.0005511246627765827
56, 83, 0.0005566341028107964
56, 84, 0.000643683607993099
56, 85, 0.0008282615177783398
56, 86, 0.0008562045643206479
56, 87, 0.0012002108004048988
56, 88, 0.0010306987624737651
56, 89, 0.0009992698530587832
56, 90, 0.001099256721789864
56, 91, 0.0011145917785536652
56, 92, 0.0010373293490256652
56, 93, 0.0009831410567780973
56, 94, 0.0009663402698879543
56, 95, 0.0009691067589598154
56, 96, 0.001026519732990852
56, 97, 0.0011471529875536858
56, 98, 0.0016827356424622577
56, 99, 0.0012647167029320226
56, 100, 0.00140036118838792
56, 101, 0.0015825085885460806
56, 102, 0.0014493625957430647
56, 103, 0.001310924967890949
56, 104, 0.0012474800492490812
56, 105, 0.0012352727382396473
56, 106, 0.001282640445604029
56, 107, 0.001370388457502063
56, 108, 0.001409546311027935
56, 109, 0.00222903486882511
57, 0, 0.0010171438159027285
57, 1, 0.0010105440765646092
57, 2, 0.0011151510062613256
57, 3, 0.001207446982590177
57, 4, 0.001412969281426059
57, 5, 0.0017204632944159343
57, 6, 0.0019482983056436749
57, 7, 0.002066133469851891
57, 8, 0.001863075317663341
57, 9, 0.0017563073739116867
57, 10, 0.002373837292647716
57, 11, 0.0006205856917552856
57, 12, 0.0009441014724178015
57, 13, 0.0010715993586094407
57, 14, 0.0016142243645326359
57, 15, 0.0022989537105244213
57, 16, 0.0025949202288007224
57, 17, 0.0025844899847470588
57, 18, 0.0021567514704027018
57, 19, 0.001751380211794
57, 20, 0.001361612213810451
57, 21, 0.0011791271567498942
57, 22, 0.0007390138604527124
57, 23, 0.0009175769866070616
57, 24, 0.001059829482094183
57, 25, 0.0011693275436504423
57, 26, 0.001371150050029361
57, 27, 0.0014921137541582046
57, 28, 0.0013915615182981224
57, 29, 0.0013032043227365884
57, 30, 0.001396387683130019
57, 31, 0.0015579047290518462
57, 32, 0.0013594241508342359
57, 33, 0.00044485883824061225
57, 34, 0.00045328114252485003
57, 35, 0.0006637431368423961
57, 36, 0.000759659992771208
57, 37, 0.0007517036733401141
57, 38, 0.0008143126839380937
57, 39, 0.0011031794892653534
57, 40, 0.0014487003692279787
57, 41, 0.001487189880736174
57, 42, 0.001220269637143144
57, 43, 0.0013520028801305814
57, 44, 0.00032501757644649604
57, 45, 0.0003187539278392068
57, 46, 0.00036723831010606624
57, 47, 0.00046818536607675423
57, 48, 0.000648843093397804
57, 49, 0.000902043868512108
57, 50, 0.0011137493070936069
57, 51, 0.0011372768781449242
57, 52, 0.0011455133992385133
57, 53, 0.0011042717017801177
57, 54, 0.0009863550231560408
57, 55, 0.0003388212104357247
57, 56, 0.00043070160130612633
57, 57, 4.165410750088405e-17
57, 58, 0.00020626185729948282
57, 59, 0.0005795961714314672
57, 60, 0.0006782478016368807
57, 61, 0.0006736169157655457
57, 62, 0.000786077316058171
57, 63, 0.0008650626517921927
57, 64, 0.001692639225748123
57, 65, 0.007679484328337348
57, 66, 0.0005014914096766733
57, 67, 0.0004977328084580704
57, 68, 0.0006322140724262773
57, 69, 0.0007809592694804796
57, 70, 0.0009755143276443026
57, 71, 0.0011575806070823953
57, 72, 0.001315921404547126
57, 73, 0.0014423501633569506
57, 74, 0.0015988363923271443
57, 75, 0.0014767766426016953
57, 76, 0.0015657271020734762
57, 77, 0.0005201002974482953
57, 78, 0.0005243146974793694
57, 79, 0.0005948777931791853
57, 80, 0.0007797149565982786
57, 81, 0.0010193821933053003
57, 82, 0.001224323785367537
57, 83, 0.00128932738274832
57, 84, 0.0013789682266404373
57, 85, 0.0016273587223850118
57, 86, 0.00143757124925513
57, 87, 0.0014288685771476023
57, 88, 0.0010116772951420923
57, 89, 0.0011897370760479756
57, 90, 0.0011541304102081376
57, 91, 0.0012518812186178524
57, 92, 0.0014121604711976874
57, 93, 0.0015777819747998753
57, 94, 0.0017023696453235212
57, 95, 0.0018008023510635086
57, 96, 0.0019715133231154604
57, 97, 0.0017545921558228294
57, 98, 0.0018694567183662415
57, 99, 0.0012418339055232158
57, 100, 0.0012458779551878308
57, 101, 0.0012999074946116718
57, 102, 0.0014534016395716532
57, 103, 0.0016579376210294667
57, 104, 0.0018480011803560154
57, 105, 0.0020138198393316632
57, 106, 0.002154873686506521
57, 107, 0.0023349477717447345
57, 108, 0.0023741963021719457
57, 109, 0.0024194602422557194
58, 0, 0.0012469589908084997
58, 1, 0.001261380986356449
58, 2, 0.0010415016561292382
58, 3, 0.001045970485637082
58, 4, 0.0011974522932290059
58, 5, 0.0015085870703424344
58, 6, 0.0017094184739463105
58, 7, 0.0017121157530985574
58, 8, 0.001417707497037544
58, 9, 0.0012775852532267106
58, 10, 0.0022542683785966543
58, 11, 0.0006434788395602522
58, 12, 0.0009455976809053625
58, 13, 0.0011104185855040586
58, 14, 0.0018260739397376487
58, 15, 0.0022317648411751623
58, 16, 0.0024886416004241216
58, 17, 0.002456460347634227
58, 18, 0.0019036712639093846
58, 19, 0.0013043216659531006
58, 20, 0.0007745412169688859
58, 21, 0.0007360278515866584
58, 22, 0.000995664625202088
58, 23, 0.0010828853863666086
58, 24, 0.0009127031226769263
58, 25, 0.0009820427036289243
58, 26, 0.0012703128318644888
58, 27, 0.0012073679007011961
58, 28, 0.0009462496390394329
58, 29, 0.000847947983693801
58, 30, 0.0009638545524810743
58, 31, 0.0014268414734692478
58, 32, 0.001016997471779813
58, 33, 0.0006662115140485347
58, 34, 0.0006849014384309642
58, 35, 0.00048519927965132273
58, 36, 0.0005915633179460258
58, 37, 0.0005974042772316624
58, 38, 0.0006518276576630823
58, 39, 0.0010512386214665858
58, 40, 0.0012279151076612415
58, 41, 0.0010835432834532263
58, 42, 0.0007934424266680712
58, 43, 0.0010390267161089538
58, 44, 0.0008665100238535996
58, 45, 0.0005415978664427777
58, 46, 0.0003300614291438605
58, 47, 0.00031964683348363913
58, 48, 0.00032745604644974607
58, 49, 0.00039463922212329427
58, 50, 0.0005198753483252397
58, 51, 0.0006409715281389836
58, 52, 0.0007546582906821724
58, 53, 0.0008572242451995322
58, 54, 0.0009182607250274208
58, 55, 0.0007159372361594406
58, 56, 0.00038672580160372777
58, 57, 0.00027272771237867266
58, 58, 3.982862868610427e-17
58, 59, 7.523152395339808e-05
58, 60, 0.00012163029941642069
58, 61, 0.00012116643920941048
58, 62, 0.00019276767475357682
58, 63, 0.0003243435734258647
58, 64, 0.001322815351530151
58, 65, 0.0073295390991963555
58, 66, 0.0009038583391130902
58, 67, 0.0006909683837644043
58, 68, 0.0004909218321543318
58, 69, 0.0004909064012672949
58, 70, 0.000534131310153431
58, 71, 0.0006128293646117177
58, 72, 0.0007144520275737026
58, 73, 0.0008250637088765679
58, 74, 0.0009926639977366851
58, 75, 0.0010944165892758503
58, 76, 0.0013933751333046127
58, 77, 0.0009107146873340534
58, 78, 0.0006536711185484282
58, 79, 0.0005324505588143792
58, 80, 0.0005271102925351697
58, 81, 0.0005692480614136988
58, 82, 0.0006637781535723362
58, 83, 0.0007746070775061702
58, 84, 0.000984233244831303
58, 85, 0.001211181325522661
58, 86, 0.0012856899582540905
58, 87, 0.0013079304669281928
58, 88, 0.001320809995102074
58, 89, 0.0012344870916186639
58, 90, 0.0010387762117471592
58, 91, 0.0009622187097718815
58, 92, 0.0009974750370874508
58, 93, 0.0010599388673312381
58, 94, 0.0011287920814424127
58, 95, 0.0012010477753201054
58, 96, 0.0013662632288140213
58, 97, 0.001494644586004617
58, 98, 0.0018147764327862336
58, 99, 0.0016862405717105807
58, 100, 0.001411089572058888
58, 101, 0.0012446927260341583
58, 102, 0.0012278535224630308
58, 103, 0.0012452009760551637
58, 104, 0.0013173831429506566
58, 105, 0.0014170526873363213
58, 106, 0.0015818850624531168
58, 107, 0.0017567069946234797
58, 108, 0.001788282333170077
58, 109, 0.002312749992313046
59, 0, 0.0012662983992184193
59, 1, 0.0012886213743260734
59, 2, 0.001087131076206361
59, 3, 0.001051646675817636
59, 4, 0.001176471124128487
59, 5, 0.0014682888785104175
59, 6, 0.0018167286610601067
59, 7, 0.0016715979930223275
59, 8, 0.0012617614521305291
59, 9, 0.0009943121206540066
59, 10, 0.002205598195194177
59, 11, 0.0006625006988036425
59, 12, 0.0009543073204450747
59, 13, 0.0011154080270331305
59, 14, 0.0019554640336028385
59, 15, 0.002364220741498895
59, 16, 0.0024728211913612416
59, 17, 0.0023779529941399327
59, 18, 0.001740360444334949
59, 19, 0.0010619661895885733
59, 20, 0.0004660491250400936
59, 21, 0.0004172808047941193
59, 22, 0.0010458599025269526
59, 23, 0.001261675928219845
59, 24, 0.0009279740539009296
59, 25, 0.0009769779844250796
59, 26, 0.0013859064012557252
59, 27, 0.001263978466537693
59, 28, 0.0008147216591045789
59, 29, 0.0006374937028738162
59, 30, 0.0006790251836076211
59, 31, 0.001182026991332037
59, 32, 0.0007211307710417134
59, 33, 0.0006955821335266028
59, 34, 0.000711689313667869
59, 35, 0.0004885072762003721
59, 36, 0.0005971022177355262
59, 37, 0.0006074492915560453
59, 38, 0.0006574198829483008
59, 39, 0.001047820689856002
59, 40, 0.0012882185544192191
59, 41, 0.0009371924506452107
59, 42, 0.00047521430338983795
59, 43, 0.0008124972272843685
59, 44, 0.0009009927627861608
59, 45, 0.00096283930101924
59, 46, 0.0005629672665839586
59, 47, 0.00043667195974110334
59, 48, 0.000344641630632144
59, 49, 0.00031529187172569303
59, 50, 0.00033506680698791374
59, 51, 0.0003905244933046726
59, 52, 0.0004714750682195132
59, 53, 0.0005652042970543571
59, 54, 0.0008372687286076313
59, 55, 0.0008722446716497078
59, 56, 0.0003152335239790551
59, 57, 0.0005770155325902524
59, 58, 0.00010728624796159843
59, 59, 4.7130543945223385e-17
59, 60, 4.7704532914375e-06
59, 61, 7.029894593720096e-06
59, 62, 2.8703839234755975e-05
59, 63, 0.00011443962476206975
59, 64, 0.0010477115499058264
59, 65, 0.007133995041893041
59, 66, 0.0011312828392916938
59, 67, 0.0010012780096812159
59, 68, 0.0006459893476491058
59, 69, 0.0005257019184615313
59, 70, 0.000493164918503802
59, 71, 0.0004942516383008045
59, 72, 0.0005213314146565224
59, 73, 0.0005857642313120477
59, 74, 0.0007089914005710886
59, 75, 0.0007805514905722424
59, 76, 0.0012218446114909067
59, 77, 0.0011778668533374008
59, 78, 0.0010305913447682367
59, 79, 0.0007417777954856404
59, 80, 0.0005757486592122176
59, 81, 0.0005245968189267192
59, 82, 0.000532091373491715
59, 83, 0.0005689433712437537
59, 84, 0.0007086584018474893
59, 85, 0.0009260178477666338
59, 86, 0.000954251136520964
59, 87, 0.0012271737226687567
59, 88, 0.0015401783810748756
59, 89, 0.0012358635624853428
59, 90, 0.0012168077110900504
59, 91, 0.000989148364150023
59, 92, 0.0009633528372145492
59, 93, 0.0009609948204738495
59, 94, 0.0009674033534121534
59, 95, 0.0009941701681691853
59, 96, 0.0011022358998363422
59, 97, 0.0012245038838209616
59, 98, 0.001782917485163711
59, 99, 0.001829643991399509
59, 100, 0.0017880673699480435
59, 101, 0.001456055539243014
59, 102, 0.001283033618208702
59, 103, 0.0012146606002919403
59, 104, 0.0012130629441583845
59, 105, 0.0012330650437372345
59, 106, 0.0013240030974852712
59, 107, 0.0014564834195913937
59, 108, 0.001503818288405575
59, 109, 0.0022570886132516764
60, 0, 0.0012694935603017748
60, 1, 0.0012914723358733993
60, 2, 0.001129178728452133
60, 3, 0.001076390022053413
60, 4, 0.0011887884625440628
60, 5, 0.0014698400794674066
60, 6, 0.0018643214761360934
60, 7, 0.0016723847399455127
60, 8, 0.0012636108185475033
60, 9, 0.0009565329055516508
60, 10, 0.00219149696134857
60, 11, 0.0006621128717100484
60, 12, 0.0009532640818903443
60, 13, 0.0011138665697196682
60, 14, 0.0019531755745064027
60, 15, 0.0024004443915601583
60, 16, 0.002483186076883786
60, 17, 0.0023884315634764217
60, 18, 0.0017477671692399846
60, 19, 0.0010515785378816523
60, 20, 0.00043183087799973603
60, 21, 0.00037676692393701224
60, 22, 0.001050343775315288
60, 23, 0.001266867324394075
60, 24, 0.0009570063755043494
60, 25, 0.0009964338682319997
60, 26, 0.0014010647725674718
60, 27, 0.0013004438090343565
60, 28, 0.0008240632076689779
60, 29, 0.0006165424874601878
60, 30, 0.0006466565437569028
60, 31, 0.0011355555716708887
60, 32, 0.0006826076949721621
60, 33, 0.0006985634280673071
60, 34, 0.0007142875066449671
60, 35, 0.0005108726339047537
60, 36, 0.0006230629577505112
60, 37, 0.0006371339814903845
60, 38, 0.0006852047611877137
60, 39, 0.0010718287453554882
60, 40, 0.0013277218528378485
60, 41, 0.000943120393145061
60, 42, 0.0004378398775970291
60, 43, 0.0007924407854175898
60, 44, 0.0009075382272370139
60, 45, 0.001053623904985875
60, 46, 0.000669262050430228
60, 47, 0.0005129027865510386
60, 48, 0.0003814485239678391
60, 49, 0.00031391470984372806
60, 50, 0.00032126076547499613
60, 51, 0.0003626581711634162
60, 52, 0.00043062184592090647
60, 53, 0.0005172308757667864
60, 54, 0.000790204801263706
60, 55, 0.0008760476912338304
60, 56, 0.0003164252803904675
60, 57, 0.0006496940112925722
60, 58, 0.0001813245416386292
60, 59, 9.46538807972255e-06
60, 60, 4.2317917978985786e-17
60, 61, 1.7151365115172113e-06
60, 62, 1.3951182035139584e-05
60, 63, 9.233291197329581e-05
60, 64, 0.0010136510565777299
60, 65, 0.007139071754481387
60, 66, 0.0011403339877449226
60, 67, 0.0010704686111112087
60, 68, 0.0007377947257637271
60, 69, 0.0005853263047932082
60, 70, 0.0005155207639267516
60, 71, 0.0004953421913196813
60, 72, 0.0005107965162480258
60, 73, 0.0005682116281770011
60, 74, 0.0006830632470056757
60, 75, 0.000743862289181398
60, 76, 0.0011963353917513197
60, 77, 0.0011875765486009833
60, 78, 0.0011739866504178842
60, 79, 0.0008493959430712084
60, 80, 0.0006407533271759146
60, 81, 0.0005443155689805467
60, 82, 0.0005281947116611839
60, 83, 0.0005510803809495716
60, 84, 0.0006717287963557315
60, 85, 0.0008933110616583097
60, 86, 0.0009001969471749638
60, 87, 0.0011935042454469615
60, 88, 0.0016189914661919717
60, 89, 0.001255865093169543
60, 90, 0.00131006882683803
60, 91, 0.0010483941023036538
60, 92, 0.0009911547960493473
60, 93, 0.0009582766384685223
60, 94, 0.0009574479400841324
60, 95, 0.0009754811155434699
60, 96, 0.0010738310042887988
60, 97, 0.001180347350140317
60, 98, 0.001751647651024921
60, 99, 0.0018382760158820056
60, 100, 0.0018614069506381128
60, 101, 0.0015680995478684595
60, 102, 0.0013576700784235904
60, 103, 0.0012468345007687401
60, 104, 0.0012108854257164643
60, 105, 0.001219778033208693
60, 106, 0.0012963844551591346
60, 107, 0.0014232403966413392
60, 108, 0.0014791058828821809
60, 109, 0.002248801650149588
61, 0, 0.001270183681244438
61, 1, 0.0012921467327620363
61, 2, 0.001136367019048677
61, 3, 0.001082236966243041
61, 4, 0.0011936653305570251
61, 5, 0.0014731337087239428
61, 6, 0.0018671800998548273
61, 7, 0.001664033192213475
61, 8, 0.0012479695560566758
61, 9, 0.0009685952354763923
61, 10, 0.0021800369532869747
61, 11, 0.0006613817002819324
61, 12, 0.0009529257607893475
61, 13, 0.0011135373566204313
61, 14, 0.0019530038063284927
61, 15, 0.002391328828268886
61, 16, 0.002467773562251969
61, 17, 0.0023697143376990508
61, 18, 0.0017256528367258456
61, 19, 0.0010437979225710106
61, 20, 0.0004428081873484434
61, 21, 0.00039431480174033405
61, 22, 0.0010502411660505188
61, 23, 0.0012671992067861818
61, 24, 0.0009627605651393818
61, 25, 0.0010015173045754347
61, 26, 0.0014057262304771683
61, 27, 0.0012989195393651334
61, 28, 0.0008163627527701762
61, 29, 0.0006261090411948845
61, 30, 0.000659571394641359
61, 31, 0.001146828953329451
61, 32, 0.0006942383156423338
61, 33, 0.0006982707976260165
61, 34, 0.0007141710957367517
61, 35, 0.000516025049765331
61, 36, 0.0006285276814818738
61, 37, 0.0006430173584003717
61, 38, 0.0006907064597530594
61, 39, 0.001076897140704975
61, 40, 0.0013266719874630102
61, 41, 0.0009271197245730466
61, 42, 0.00045515640597636013
61, 43, 0.0007902016841448105
61, 44, 0.0009074951282716679
61, 45, 0.0010613906891443793
61, 46, 0.0006798549442133463
61, 47, 0.0005200318286798044
61, 48, 0.0003850120426202123
61, 49, 0.0003142339996989072
61, 50, 0.0003249008213825909
61, 51, 0.0003708073924619012
61, 52, 0.00043992461351694456
61, 53, 0.0005266599027283459
61, 54, 0.0007916421043642948
61, 55, 0.0008741617592323524
61, 56, 0.00031848521777864155
61, 57, 0.0006575020325163339
61, 58, 0.00019127506179920597
61, 59, 1.36550120426375e-05
61, 60, 1.6380464709837155e-06
61, 61, 4.016053392515514e-17
61, 62, 1.3791554014451987e-05
61, 63, 9.381550202264501e-05
61, 64, 0.0010059091686800282
61, 65, 0.007091197119593486
61, 66, 0.0011409337636887956
61, 67, 0.0010790211598770425
61, 68, 0.0007505706355899848
61, 69, 0.0005957475721890268
61, 70, 0.0005230353599068314
61, 71, 0.0004978818999007754
61, 72, 0.0005168641692372035
61, 73, 0.0005756425484234009
61, 74, 0.000694694258814148
61, 75, 0.0007622928312156743
61, 76, 0.0012030865522349558
61, 77, 0.0011876110255818891
61, 78, 0.0011900226185753322
61, 79, 0.0008625527507514141
61, 80, 0.0006509800899661496
61, 81, 0.0005495983592478269
61, 82, 0.0005275958535920694
61, 83, 0.0005551634078752809
61, 84, 0.0006809472963033754
61, 85, 0.0009011620355166715
61, 86, 0.000911046188200443
61, 87, 0.0011965494101022394
61, 88, 0.0016280166828681196
61, 89, 0.0012604766534354658
61, 90, 0.0013236726639400385
61, 91, 0.0010595243371211021
61, 92, 0.0009991128491581393
61, 93, 0.0009612222593244835
61, 94, 0.0009582469588691299
61, 95, 0.000977971953591855
61, 96, 0.0010801131791884327
61, 97, 0.0011866923734527273
61, 98, 0.0017428052185656613
61, 99, 0.0018406498374867904
61, 100, 0.001871549028996049
